Season,Week,Date,Tm_Name,Tm_Pts,Home,Opp_Name,Opp_Pts,Spread,Total
2022,18,2023-01-08,WAS,26,1,DAL,6,7.0,40.0
2023,1,2023-09-10,ATL,24,1,CAR,10,-3.5,39.5
2023,2,2023-09-17,ATL,25,1,GNB,24,-3.0,40.5
2023,3,2023-09-24,ATL,6,0,DET,20,3.0,47.5
2023,4,2023-10-01,ATL,7,0,JAX,23,3.5,42.5
2023,5,2023-10-08,ATL,21,1,HTX,19,-2.5,42.0
2023,6,2023-10-15,ATL,16,1,WAS,24,-1.5,41.5
2023,7,2023-10-22,ATL,16,0,TAM,13,3.0,37.5
2023,8,2023-10-29,ATL,23,0,OTI,28,-2.5,35.5
2023,9,2023-11-05,ATL,28,1,MIN,31,-3.5,39.5
2023,10,2023-11-12,ATL,23,0,CRD,25,-2.5,43.5
2023,12,2023-11-26,ATL,24,1,NOR,15,1.5,42.0
2023,13,2023-12-03,ATL,13,0,NYJ,8,-2.0,33.5
2023,14,2023-12-10,ATL,25,1,TAM,29,-1.0,41.0
2023,15,2023-12-17,ATL,7,0,CAR,9,-3.0,33.0
2023,16,2023-12-24,ATL,29,1,CLT,10,-3.0,45.0
2023,17,2023-12-31,ATL,17,0,CHI,37,2.5,38.0
2023,18,2024-01-07,ATL,17,0,NOR,48,3.0,42.0
2023,1,2023-09-11,BUF,16,0,NYJ,22,-2.5,45.5
2023,2,2023-09-17,BUF,38,1,RAI,10,-8.0,47.0
2023,3,2023-09-24,BUF,37,0,WAS,3,-4.5,43.5
2023,4,2023-10-01,BUF,48,1,MIA,20,-2.5,53.0
2023,5,2023-10-08,BUF,20,1,JAX,25,-5.5,48.5
2023,6,2023-10-15,BUF,14,1,NYG,9,-15.5,43.5
2023,7,2023-10-22,BUF,25,0,NWE,29,-7.5,41.5
2023,8,2023-10-26,BUF,24,1,TAM,18,-10.0,43.5
2023,9,2023-11-05,BUF,18,0,CIN,24,1.5,50.5
2023,10,2023-11-13,BUF,22,1,DEN,24,-7.5,47.5
2023,11,2023-11-19,BUF,32,1,NYJ,6,-7.5,39.0
2023,12,2023-11-26,BUF,34,0,PHI,37,3.0,48.5
2023,14,2023-12-10,BUF,20,0,KAN,17,1.5,48.5
2023,15,2023-12-17,BUF,31,1,DAL,10,-2.0,49.5
2023,16,2023-12-23,BUF,24,0,SDG,22,-12.5,44.0
2023,17,2023-12-31,BUF,27,1,NWE,21,-14.0,40.0
2023,18,2024-01-07,BUF,21,0,MIA,14,-2.5,48.0
2023,1,2023-09-10,CAR,10,0,ATL,24,3.5,39.5
2023,2,2023-09-18,CAR,17,1,NOR,20,3.0,39.5
2023,3,2023-09-24,CAR,27,0,SEA,37,5.0,43.0
2023,4,2023-10-01,CAR,13,1,MIN,21,4.5,46.5
2023,5,2023-10-08,CAR,24,0,DET,42,9.5,43.5
2023,6,2023-10-15,CAR,21,0,MIA,42,14.0,47.5
2023,8,2023-10-29,CAR,15,1,HTX,13,3.5,42.5
2023,9,2023-11-05,CAR,13,1,CLT,27,1.5,44.5
2023,10,2023-11-09,CAR,13,0,CHI,16,3.5,38.5
2023,11,2023-11-19,CAR,10,1,DAL,33,11.0,43.0
2023,12,2023-11-26,CAR,10,0,OTI,17,3.5,36.5
2023,13,2023-12-03,CAR,18,0,TAM,21,3.5,36.5
2023,14,2023-12-10,CAR,6,0,NOR,28,6.0,38.5
2023,15,2023-12-17,CAR,9,1,ATL,7,3.0,33.0
2023,16,2023-12-24,CAR,30,1,GNB,33,4.0,37.5
2023,17,2023-12-31,CAR,0,0,JAX,26,4.0,36.5
2023,18,2024-01-07,CAR,0,1,TAM,9,4.0,37.0
2023,1,2023-09-10,CHI,20,1,GNB,38,-1.5,41.5
2023,2,2023-09-17,CHI,17,0,TAM,27,2.5,42.0
2023,3,2023-09-24,CHI,10,0,KAN,41,13.0,48.5
2023,4,2023-10-01,CHI,28,1,DEN,31,3.0,47.0
2023,5,2023-10-05,CHI,40,0,WAS,20,6.0,44.5
2023,6,2023-10-15,CHI,13,1,MIN,19,3.0,44.5
2023,7,2023-10-22,CHI,30,1,RAI,12,2.5,38.5
2023,8,2023-10-29,CHI,13,0,SDG,30,10.5,45.5
2023,9,2023-11-05,CHI,17,0,NOR,24,8.5,42.5
2023,10,2023-11-09,CHI,16,1,CAR,13,-3.5,38.5
2023,11,2023-11-19,CHI,26,0,DET,31,8.0,48.0
2023,12,2023-11-27,CHI,12,0,MIN,10,3.0,44.0
2023,14,2023-12-10,CHI,28,1,DET,13,3.0,43.0
2023,15,2023-12-17,CHI,17,0,CLE,20,3.0,38.0
2023,16,2023-12-24,CHI,27,1,CRD,16,-4.0,43.0
2023,17,2023-12-31,CHI,37,1,ATL,17,-2.5,38.0
2023,18,2024-01-07,CHI,9,0,GNB,17,3.0,45.0
2023,1,2023-09-10,CIN,3,0,CLE,24,-1.5,47.5
2023,2,2023-09-17,CIN,24,1,RAV,27,-3.5,45.5
2023,3,2023-09-25,CIN,19,1,RAM,16,-3.0,45.5
2023,4,2023-10-01,CIN,3,0,OTI,27,-2.5,41.5
2023,5,2023-10-08,CIN,34,0,CRD,20,-3.0,45.5
2023,6,2023-10-15,CIN,17,1,SEA,13,-3.0,45.5
2023,8,2023-10-29,CIN,31,0,SFO,17,4.5,44.5
2023,9,2023-11-05,CIN,24,1,BUF,18,-1.5,50.5
2023,10,2023-11-12,CIN,27,1,HTX,30,-5.5,45.5
2023,11,2023-11-16,CIN,20,0,RAV,34,4.0,46.0
2023,12,2023-11-26,CIN,10,1,PIT,16,2.0,36.5
2023,13,2023-12-04,CIN,34,0,JAX,31,10.0,40.0
2023,14,2023-12-10,CIN,34,1,CLT,14,-2.5,44.5
2023,15,2023-12-16,CIN,27,1,MIN,24,-3.0,41.0
2023,16,2023-12-23,CIN,11,0,PIT,34,-2.5,38.0
2023,17,2023-12-31,CIN,17,0,KAN,25,6.5,44.0
2023,18,2024-01-07,CIN,31,1,CLE,14,-7.5,37.0
2023,1,2023-09-10,CLE,24,1,CIN,3,1.5,47.5
2023,2,2023-09-18,CLE,22,0,PIT,26,-2.5,39.0
2023,3,2023-09-24,CLE,27,1,OTI,3,-3.5,38.0
2023,4,2023-10-01,CLE,3,1,RAV,28,2.5,41.0
2023,6,2023-10-15,CLE,19,1,SFO,17,9.5,35.5
2023,7,2023-10-22,CLE,39,0,CLT,38,-3.5,39.5
2023,8,2023-10-29,CLE,20,0,SEA,24,4.5,39.5
2023,9,2023-11-05,CLE,27,1,CRD,0,-13.5,38.5
2023,10,2023-11-12,CLE,33,0,RAV,31,6.0,38.5
2023,11,2023-11-19,CLE,13,1,PIT,10,-2.0,33.0
2023,12,2023-11-26,CLE,12,0,DEN,29,1.0,37.0
2023,13,2023-12-03,CLE,19,0,RAM,36,4.0,40.5
2023,14,2023-12-10,CLE,31,1,JAX,27,-2.5,34.0
2023,15,2023-12-17,CLE,20,1,CHI,17,-3.0,38.0
2023,16,2023-12-24,CLE,36,0,HTX,22,-3.0,40.0
2023,17,2023-12-28,CLE,37,1,NYJ,20,-7.5,35.0
2023,18,2024-01-07,CLE,14,0,CIN,31,7.5,37.0
2023,1,2023-09-10,CLT,21,1,JAX,31,3.5,46.5
2023,2,2023-09-17,CLT,31,0,HTX,20,1.0,40.0
2023,3,2023-09-24,CLT,22,0,RAV,19,7.5,44.5
2023,4,2023-10-01,CLT,23,1,RAM,29,1.0,44.5
2023,5,2023-10-08,CLT,23,1,OTI,16,2.5,43.5
2023,6,2023-10-15,CLT,20,0,JAX,37,4.5,43.5
2023,7,2023-10-22,CLT,38,1,CLE,39,3.5,39.5
2023,8,2023-10-29,CLT,27,1,NOR,38,1.5,43.5
2023,9,2023-11-05,CLT,27,0,CAR,13,-1.5,44.5
2023,10,2023-11-12,CLT,10,0,NWE,6,-2.5,41.5
2023,12,2023-11-26,CLT,27,1,TAM,20,-2.5,45.5
2023,13,2023-12-03,CLT,31,0,OTI,28,-1.0,42.0
2023,14,2023-12-10,CLT,14,0,CIN,34,2.5,44.5
2023,15,2023-12-16,CLT,30,1,PIT,13,-1.0,42.5
2023,16,2023-12-24,CLT,10,0,ATL,29,3.0,45.0
2023,17,2023-12-31,CLT,23,1,RAI,20,-4.0,42.5
2023,18,2024-01-06,CLT,19,1,HTX,23,1.5,47.5
2023,1,2023-09-10,CRD,16,0,WAS,20,6.5,38.5
2023,2,2023-09-17,CRD,28,1,NYG,31,4.5,36.5
2023,3,2023-09-24,CRD,28,1,DAL,16,11.5,43.5
2023,4,2023-10-01,CRD,16,0,SFO,35,16.5,44.5
2023,5,2023-10-08,CRD,20,1,CIN,34,3.0,45.5
2023,6,2023-10-15,CRD,9,0,RAM,26,7.0,47.5
2023,7,2023-10-22,CRD,10,0,SEA,20,8.5,43.5
2023,8,2023-10-29,CRD,24,1,RAV,31,9.5,44.5
2023,9,2023-11-05,CRD,0,0,CLE,27,13.5,38.5
2023,10,2023-11-12,CRD,25,1,ATL,23,2.5,43.5
2023,11,2023-11-19,CRD,16,0,HTX,21,5.5,49.0
2023,12,2023-11-26,CRD,14,1,RAM,37,2.5,45.0
2023,13,2023-12-03,CRD,24,0,PIT,10,6.5,41.0
2023,15,2023-12-17,CRD,29,1,SFO,45,12.0,48.5
2023,16,2023-12-24,CRD,16,0,CHI,27,4.0,43.0
2023,17,2023-12-31,CRD,35,0,PHI,31,12.0,48.0
2023,18,2024-01-07,CRD,20,1,SEA,21,3.0,47.5
2023,1,2023-09-10,DAL,40,0,NYG,0,-3.5,45.5
2023,2,2023-09-17,DAL,30,1,NYJ,10,-8.5,38.5
2023,3,2023-09-24,DAL,16,0,CRD,28,-11.5,43.5
2023,4,2023-10-01,DAL,38,1,NWE,3,-6.5,43.5
2023,5,2023-10-08,DAL,10,0,SFO,42,3.5,45.0
2023,6,2023-10-16,DAL,20,0,SDG,17,-1.5,50.0
2023,8,2023-10-29,DAL,43,1,RAM,20,-6.5,44.5
2023,9,2023-11-05,DAL,23,0,PHI,28,3.0,46.5
2023,10,2023-11-12,DAL,49,1,NYG,17,-17.5,38.5
2023,11,2023-11-19,DAL,33,0,CAR,10,-11.0,43.0
2023,12,2023-11-23,DAL,45,1,WAS,10,-13.5,48.5
2023,13,2023-11-30,DAL,41,1,SEA,35,-9.5,47.0
2023,14,2023-12-10,DAL,33,1,PHI,13,-3.5,51.5
2023,15,2023-12-17,DAL,10,0,BUF,31,2.0,49.5
2023,16,2023-12-24,DAL,20,0,MIA,22,1.5,49.0
2023,17,2023-12-30,DAL,20,1,DET,19,-5.0,52.0
2023,18,2024-01-07,DAL,38,0,WAS,10,-13.0,46.5
2023,1,2023-09-10,DEN,16,1,RAI,17,-3.0,44.0
2023,2,2023-09-17,DEN,33,1,WAS,35,-4.0,38.5
2023,3,2023-09-24,DEN,20,0,MIA,70,6.0,47.5
2023,4,2023-10-01,DEN,31,0,CHI,28,-3.0,47.0
2023,5,2023-10-08,DEN,21,1,NYJ,31,-2.5,42.5
2023,6,2023-10-12,DEN,8,0,KAN,19,10.5,47.5
2023,7,2023-10-22,DEN,19,1,GNB,17,-1.0,44.0
2023,8,2023-10-29,DEN,24,1,KAN,9,7.0,45.5
2023,10,2023-11-13,DEN,24,0,BUF,22,7.5,47.5
2023,11,2023-11-19,DEN,21,1,MIN,20,-3.0,41.0
2023,12,2023-11-26,DEN,29,1,CLE,12,-1.0,37.0
2023,13,2023-12-03,DEN,17,0,HTX,22,3.0,47.0
2023,14,2023-12-10,DEN,24,0,SDG,7,2.5,43.5
2023,15,2023-12-16,DEN,17,0,DET,42,4.5,48.0
2023,16,2023-12-24,DEN,23,1,NWE,26,-7.0,35.0
2023,17,2023-12-31,DEN,16,1,SDG,9,-3.5,36.5
2023,18,2024-01-07,DEN,14,0,RAI,27,3.0,37.0
2023,1,2023-09-07,DET,21,0,KAN,20,3.5,53.5
2023,2,2023-09-17,DET,31,1,SEA,37,-4.5,47.0
2023,3,2023-09-24,DET,20,1,ATL,6,-3.0,47.5
2023,4,2023-09-28,DET,34,0,GNB,20,-2.5,45.0
2023,5,2023-10-08,DET,42,1,CAR,24,-9.5,43.5
2023,6,2023-10-15,DET,20,0,TAM,6,-3.0,43.5
2023,7,2023-10-22,DET,6,0,RAV,38,3.0,43.5
2023,8,2023-10-30,DET,26,1,RAI,14,-7.0,45.5
2023,10,2023-11-12,DET,41,0,SDG,38,-2.5,48.5
2023,11,2023-11-19,DET,31,1,CHI,26,-8.0,48.0
2023,12,2023-11-23,DET,22,1,GNB,29,-8.0,47.0
2023,13,2023-12-03,DET,33,0,NOR,28,-4.5,47.5
2023,14,2023-12-10,DET,13,0,CHI,28,-3.0,43.0
2023,15,2023-12-16,DET,42,1,DEN,17,-4.5,48.0
2023,16,2023-12-24,DET,30,0,MIN,24,-3.0,47.5
2023,17,2023-12-30,DET,19,0,DAL,20,5.0,52.0
2023,18,2024-01-07,DET,30,1,MIN,20,-3.5,46.0
2023,1,2023-09-10,GNB,38,0,CHI,20,1.5,41.5
2023,2,2023-09-17,GNB,24,0,ATL,25,3.0,40.5
2023,3,2023-09-24,GNB,18,1,NOR,17,-1.5,41.5
2023,4,2023-09-28,GNB,20,1,DET,34,2.5,45.0
2023,5,2023-10-09,GNB,13,0,RAI,17,1.5,44.5
2023,7,2023-10-22,GNB,17,0,DEN,19,1.0,44.0
2023,8,2023-10-29,GNB,10,1,MIN,24,1.5,41.5
2023,9,2023-11-05,GNB,20,1,RAM,3,-3.5,37.5
2023,10,2023-11-12,GNB,19,0,PIT,23,3.0,38.5
2023,11,2023-11-19,GNB,23,1,SDG,20,3.0,44.0
2023,12,2023-11-23,GNB,29,0,DET,22,8.0,47.0
2023,13,2023-12-03,GNB,27,1,KAN,19,5.5,42.5
2023,14,2023-12-11,GNB,22,0,NYG,24,-6.0,37.0
2023,15,2023-12-17,GNB,20,1,TAM,34,-3.5,42.5
2023,16,2023-12-24,GNB,33,0,CAR,30,-4.0,37.5
2023,17,2023-12-31,GNB,33,0,MIN,10,1.5,43.0
2023,18,2024-01-07,GNB,17,1,CHI,9,-3.0,45.0
2023,1,2023-09-10,HTX,9,0,RAV,25,9.5,43.5
2023,2,2023-09-17,HTX,20,1,CLT,31,-1.0,40.0
2023,3,2023-09-24,HTX,37,0,JAX,17,9.5,43.5
2023,4,2023-10-01,HTX,30,1,PIT,6,3.0,41.5
2023,5,2023-10-08,HTX,19,0,ATL,21,2.5,42.0
2023,6,2023-10-15,HTX,20,1,NOR,13,2.5,41.5
2023,8,2023-10-29,HTX,13,0,CAR,15,-3.5,42.5
2023,9,2023-11-05,HTX,39,1,TAM,37,-2.5,36.5
2023,10,2023-11-12,HTX,30,0,CIN,27,5.5,45.5
2023,11,2023-11-19,HTX,21,1,CRD,16,-5.5,49.0
2023,12,2023-11-26,HTX,21,1,JAX,24,1.5,48.0
2023,13,2023-12-03,HTX,22,1,DEN,17,-3.0,47.0
2023,14,2023-12-10,HTX,6,0,NYJ,30,-3.5,33.0
2023,15,2023-12-17,HTX,19,0,OTI,16,3.0,37.0
2023,16,2023-12-24,HTX,22,1,CLE,36,3.0,40.0
2023,17,2023-12-31,HTX,26,1,OTI,3,-4.0,44.0
2023,18,2024-01-06,HTX,23,0,CLT,19,-1.5,47.5
2023,1,2023-09-10,JAX,31,0,CLT,21,-3.5,46.5
2023,2,2023-09-17,JAX,9,1,KAN,17,3.5,51.0
2023,3,2023-09-24,JAX,17,1,HTX,37,-9.5,43.5
2023,4,2023-10-01,JAX,23,1,ATL,7,-3.5,42.5
2023,5,2023-10-08,JAX,25,0,BUF,20,5.5,48.5
2023,6,2023-10-15,JAX,37,1,CLT,20,-4.5,43.5
2023,7,2023-10-19,JAX,31,0,NOR,24,2.5,40.5
2023,8,2023-10-29,JAX,20,0,PIT,10,-2.5,40.5
2023,10,2023-11-12,JAX,3,1,SFO,34,3.0,44.5
2023,11,2023-11-19,JAX,34,1,OTI,14,-6.5,40.0
2023,12,2023-11-26,JAX,24,0,HTX,21,-1.5,48.0
2023,13,2023-12-04,JAX,31,1,CIN,34,-10.0,40.0
2023,14,2023-12-10,JAX,27,0,CLE,31,2.5,34.0
2023,15,2023-12-17,JAX,7,1,RAV,23,3.0,42.0
2023,16,2023-12-24,JAX,12,0,TAM,30,-1.0,43.5
2023,17,2023-12-31,JAX,26,1,CAR,0,-4.0,36.5
2023,18,2024-01-07,JAX,20,0,OTI,28,-4.0,41.5
2023,1,2023-09-07,KAN,20,1,DET,21,-3.5,53.5
2023,2,2023-09-17,KAN,17,0,JAX,9,-3.5,51.0
2023,3,2023-09-24,KAN,41,1,CHI,10,-13.0,48.5
2023,4,2023-10-01,KAN,23,0,NYJ,20,-9.5,41.5
2023,5,2023-10-08,KAN,27,0,MIN,20,-3.5,52.5
2023,6,2023-10-12,KAN,19,1,DEN,8,-10.5,47.5
2023,7,2023-10-22,KAN,31,1,SDG,17,-5.5,48.5
2023,8,2023-10-29,KAN,9,0,DEN,24,-7.0,45.5
2023,9,2023-11-05,KAN,21,1,MIA,14,-1.5,51.5
2023,11,2023-11-20,KAN,17,1,PHI,21,-2.5,46.0
2023,12,2023-11-26,KAN,31,0,RAI,17,-10.0,43.0
2023,13,2023-12-03,KAN,19,0,GNB,27,-5.5,42.5
2023,14,2023-12-10,KAN,17,1,BUF,20,-1.5,48.5
2023,15,2023-12-17,KAN,27,0,NWE,17,-8.5,37.0
2023,16,2023-12-25,KAN,14,1,RAI,20,-10.5,40.5
2023,17,2023-12-31,KAN,25,1,CIN,17,-6.5,44.0
2023,18,2024-01-07,KAN,13,0,SDG,12,3.5,35.5
2023,1,2023-09-10,MIA,36,0,SDG,34,3.0,50.5
2023,2,2023-09-17,MIA,24,0,NWE,17,-2.0,46.5
2023,3,2023-09-24,MIA,70,1,DEN,20,-6.0,47.5
2023,4,2023-10-01,MIA,20,0,BUF,48,2.5,53.0
2023,5,2023-10-08,MIA,31,1,NYG,16,-13.0,47.5
2023,6,2023-10-15,MIA,42,1,CAR,21,-14.0,47.5
2023,7,2023-10-22,MIA,17,0,PHI,31,3.0,51.5
2023,8,2023-10-29,MIA,31,1,NWE,17,-8.5,46.5
2023,9,2023-11-05,MIA,14,0,KAN,21,1.5,51.5
2023,11,2023-11-19,MIA,20,1,RAI,13,-13.5,46.0
2023,12,2023-11-24,MIA,34,0,NYJ,13,-9.5,40.5
2023,13,2023-12-03,MIA,45,0,WAS,15,-9.0,49.5
2023,14,2023-12-11,MIA,27,1,OTI,28,-13.5,46.5
2023,15,2023-12-17,MIA,30,1,NYJ,0,-9.0,36.5
2023,16,2023-12-24,MIA,22,1,DAL,20,-1.5,49.0
2023,17,2023-12-31,MIA,19,0,RAV,56,3.5,46.5
2023,18,2024-01-07,MIA,14,1,BUF,21,2.5,48.0
2023,1,2023-09-10,MIN,17,1,TAM,20,-4.5,45.5
2023,2,2023-09-14,MIN,28,0,PHI,34,6.0,49.0
2023,3,2023-09-24,MIN,24,1,SDG,28,-1.0,53.0
2023,4,2023-10-01,MIN,21,0,CAR,13,-4.5,46.5
2023,5,2023-10-08,MIN,20,1,KAN,27,3.5,52.5
2023,6,2023-10-15,MIN,19,0,CHI,13,-3.0,44.5
2023,7,2023-10-23,MIN,22,1,SFO,17,7.0,44.0
2023,8,2023-10-29,MIN,24,0,GNB,10,-1.5,41.5
2023,9,2023-11-05,MIN,31,0,ATL,28,3.5,39.5
2023,10,2023-11-12,MIN,27,1,NOR,19,2.5,40.5
2023,11,2023-11-19,MIN,20,0,DEN,21,3.0,41.0
2023,12,2023-11-27,MIN,10,1,CHI,12,-3.0,44.0
2023,14,2023-12-10,MIN,3,0,RAI,0,-3.0,40.0
2023,15,2023-12-16,MIN,24,0,CIN,27,3.0,41.0
2023,16,2023-12-24,MIN,24,1,DET,30,3.0,47.5
2023,17,2023-12-31,MIN,10,1,GNB,33,-1.5,43.0
2023,18,2024-01-07,MIN,20,0,DET,30,3.5,46.0
2023,1,2023-09-10,NOR,16,1,OTI,15,-3.0,41.5
2023,2,2023-09-18,NOR,20,0,CAR,17,-3.0,39.5
2023,3,2023-09-24,NOR,17,0,GNB,18,1.5,41.5
2023,4,2023-10-01,NOR,9,1,TAM,26,-4.5,41.0
2023,5,2023-10-08,NOR,34,0,NWE,0,1.5,38.5
2023,6,2023-10-15,NOR,13,0,HTX,20,-2.5,41.5
2023,7,2023-10-19,NOR,24,1,JAX,31,-2.5,40.5
2023,8,2023-10-29,NOR,38,0,CLT,27,-1.5,43.5
2023,9,2023-11-05,NOR,24,1,CHI,17,-8.5,42.5
2023,10,2023-11-12,NOR,19,0,MIN,27,-2.5,40.5
2023,12,2023-11-26,NOR,15,0,ATL,24,-1.5,42.0
2023,13,2023-12-03,NOR,28,1,DET,33,4.5,47.5
2023,14,2023-12-10,NOR,28,1,CAR,6,-6.0,38.5
2023,15,2023-12-17,NOR,24,1,NYG,6,-5.5,39.5
2023,16,2023-12-21,NOR,22,0,RAM,30,4.0,46.0
2023,17,2023-12-31,NOR,23,0,TAM,13,2.5,42.0
2023,18,2024-01-07,NOR,48,1,ATL,17,-3.0,42.0
2023,1,2023-09-10,NWE,20,1,PHI,25,3.5,45.0
2023,2,2023-09-17,NWE,17,1,MIA,24,2.0,46.5
2023,3,2023-09-24,NWE,15,0,NYJ,10,-2.5,35.5
2023,4,2023-10-01,NWE,3,0,DAL,38,6.5,43.5
2023,5,2023-10-08,NWE,0,1,NOR,34,-1.5,38.5
2023,6,2023-10-15,NWE,17,0,RAI,21,2.5,42.5
2023,7,2023-10-22,NWE,29,1,BUF,25,7.5,41.5
2023,8,2023-10-29,NWE,17,0,MIA,31,8.5,46.5
2023,9,2023-11-05,NWE,17,1,WAS,20,-2.5,40.5
2023,10,2023-11-12,NWE,6,1,CLT,10,2.5,41.5
2023,12,2023-11-26,NWE,7,0,NYG,10,-4.0,34.0
2023,13,2023-12-03,NWE,0,1,SDG,6,5.5,39.0
2023,14,2023-12-07,NWE,21,0,PIT,18,6.0,30.0
2023,15,2023-12-17,NWE,17,1,KAN,27,8.5,37.0
2023,16,2023-12-24,NWE,26,0,DEN,23,7.0,35.0
2023,17,2023-12-31,NWE,21,0,BUF,27,14.0,40.0
2023,18,2024-01-07,NWE,3,1,NYJ,17,-1.5,29.5
2023,1,2023-09-10,NYG,0,1,DAL,40,3.5,45.5
2023,2,2023-09-17,NYG,31,0,CRD,28,-4.5,36.5
2023,3,2023-09-21,NYG,12,0,SFO,30,10.5,43.5
2023,4,2023-10-02,NYG,3,1,SEA,24,2.5,46.5
2023,5,2023-10-08,NYG,16,0,MIA,31,13.0,47.5
2023,6,2023-10-15,NYG,9,0,BUF,14,15.5,43.5
2023,7,2023-10-22,NYG,14,1,WAS,7,3.0,36.5
2023,8,2023-10-29,NYG,10,1,NYJ,13,3.5,34.5
2023,9,2023-11-05,NYG,6,0,RAI,30,1.5,38.5
2023,10,2023-11-12,NYG,17,0,DAL,49,17.5,38.5
2023,11,2023-11-19,NYG,31,0,WAS,19,9.0,38.0
2023,12,2023-11-26,NYG,10,1,NWE,7,4.0,34.0
2023,14,2023-12-11,NYG,24,1,GNB,22,6.0,37.0
2023,15,2023-12-17,NYG,6,0,NOR,24,5.5,39.5
2023,16,2023-12-25,NYG,25,0,PHI,33,13.5,43.0
2023,17,2023-12-31,NYG,25,1,RAM,26,6.0,43.5
2023,18,2024-01-07,NYG,27,1,PHI,10,4.5,42.0
2023,1,2023-09-11,NYJ,22,1,BUF,16,2.5,45.5
2023,2,2023-09-17,NYJ,10,0,DAL,30,8.5,38.5
2023,3,2023-09-24,NYJ,10,1,NWE,15,2.5,35.5
2023,4,2023-10-01,NYJ,20,1,KAN,23,9.5,41.5
2023,5,2023-10-08,NYJ,31,0,DEN,21,2.5,42.5
2023,6,2023-10-15,NYJ,20,1,PHI,14,6.5,43.5
2023,8,2023-10-29,NYJ,13,0,NYG,10,-3.5,34.5
2023,9,2023-11-06,NYJ,6,1,SDG,27,3.0,41.0
2023,10,2023-11-12,NYJ,12,0,RAI,16,-1.5,35.5
2023,11,2023-11-19,NYJ,6,0,BUF,32,7.5,39.0
2023,12,2023-11-24,NYJ,13,1,MIA,34,9.5,40.5
2023,13,2023-12-03,NYJ,8,1,ATL,13,2.0,33.5
2023,14,2023-12-10,NYJ,30,1,HTX,6,3.5,33.0
2023,15,2023-12-17,NYJ,0,0,MIA,30,9.0,36.5
2023,16,2023-12-24,NYJ,30,1,WAS,28,-3.0,37.5
2023,17,2023-12-28,NYJ,20,0,CLE,37,7.5,35.0
2023,18,2024-01-07,NYJ,17,0,NWE,3,1.5,29.5
2023,1,2023-09-10,OTI,15,0,NOR,16,3.0,41.5
2023,2,2023-09-17,OTI,27,1,SDG,24,2.5,45.5
2023,3,2023-09-24,OTI,3,0,CLE,27,3.5,38.0
2023,4,2023-10-01,OTI,27,1,CIN,3,2.5,41.5
2023,5,2023-10-08,OTI,16,0,CLT,23,-2.5,43.5
2023,6,2023-10-15,OTI,16,1,RAV,24,5.0,42.5
2023,8,2023-10-29,OTI,28,1,ATL,23,2.5,35.5
2023,9,2023-11-02,OTI,16,0,PIT,20,3.0,36.5
2023,10,2023-11-12,OTI,6,0,TAM,20,2.5,38.5
2023,11,2023-11-19,OTI,14,0,JAX,34,6.5,40.0
2023,12,2023-11-26,OTI,17,1,CAR,10,-3.5,36.5
2023,13,2023-12-03,OTI,28,1,CLT,31,1.0,42.0
2023,14,2023-12-11,OTI,28,0,MIA,27,13.5,46.5
2023,15,2023-12-17,OTI,16,1,HTX,19,-3.0,37.0
2023,16,2023-12-24,OTI,17,1,SEA,20,3.5,41.5
2023,17,2023-12-31,OTI,3,0,HTX,26,4.0,44.0
2023,18,2024-01-07,OTI,28,1,JAX,20,4.0,41.5
2023,1,2023-09-10,PHI,25,0,NWE,20,-3.5,45.0
2023,2,2023-09-14,PHI,34,1,MIN,28,-6.0,49.0
2023,3,2023-09-25,PHI,25,0,TAM,11,-6.0,44.0
2023,4,2023-10-01,PHI,34,1,WAS,31,-9.5,43.0
2023,5,2023-10-08,PHI,23,0,RAM,14,-3.5,49.5
2023,6,2023-10-15,PHI,14,0,NYJ,20,-6.5,43.5
2023,7,2023-10-22,PHI,31,1,MIA,17,-3.0,51.5
2023,8,2023-10-29,PHI,38,0,WAS,31,-6.5,42.5
2023,9,2023-11-05,PHI,28,1,DAL,23,-3.0,46.5
2023,11,2023-11-20,PHI,21,0,KAN,17,2.5,46.0
2023,12,2023-11-26,PHI,37,1,BUF,34,-3.0,48.5
2023,13,2023-12-03,PHI,19,1,SFO,42,3.0,48.0
2023,14,2023-12-10,PHI,13,0,DAL,33,3.5,51.5
2023,15,2023-12-18,PHI,17,0,SEA,20,-3.0,45.0
2023,16,2023-12-25,PHI,33,1,NYG,25,-13.5,43.0
2023,17,2023-12-31,PHI,31,1,CRD,35,-12.0,48.0
2023,18,2024-01-07,PHI,10,0,NYG,27,-4.5,42.0
2023,1,2023-09-10,PIT,7,1,SFO,30,1.5,41.5
2023,2,2023-09-18,PIT,26,1,CLE,22,2.5,39.0
2023,3,2023-09-24,PIT,23,0,RAI,18,3.0,43.5
2023,4,2023-10-01,PIT,6,0,HTX,30,-3.0,41.5
2023,5,2023-10-08,PIT,17,1,RAV,10,4.5,38.5
2023,7,2023-10-22,PIT,24,0,RAM,17,3.0,43.5
2023,8,2023-10-29,PIT,10,1,JAX,20,2.5,40.5
2023,9,2023-11-02,PIT,20,1,OTI,16,-3.0,36.5
2023,10,2023-11-12,PIT,23,1,GNB,19,-3.0,38.5
2023,11,2023-11-19,PIT,10,0,CLE,13,2.0,33.0
2023,12,2023-11-26,PIT,16,0,CIN,10,-2.0,36.5
2023,13,2023-12-03,PIT,10,1,CRD,24,-6.5,41.0
